"lower-fork-slidersgloss-45500403", "LOWER FORK SLIDERSGLOSS" , "These gloss black coated sliders are the ultimate extension of your bike's dark side and make a perfect custom addition to your blacked-out Softail model. Manufactured to Original Equipment specifications, the durable black coating is a great match to other H-D black components. A perfect addition during the installation of Profile Low Front suspension components, this includes right and left sliders, bottom axle retainers, drain screws, axle retainer bolts and oil seals. LOWER FORK SLIDERS GLOSS BLACK (45500403 SHOWN)", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45500403", ,
"-45500427", "" , "PROFILE LOW FRONT SUSPENSION* Designed by Harley-Davidson and Showa, this kit reduces the front fork length by over 1.0. This Profile Low front suspension utilizes dual bending valve technology to preserve original ride quality. Springs are wound to allow a compliant, yet controlled ride. A perfect addition during the installation of chrome or gloss black lower fork sliders, the kit includes two fork springs, two damper tubes, seals and hardware. PROFILE LOW REAR SUSPENSION* This suspension lowers the seat height approximately .75 while preserving ride quality. Spring and damping rates are tailored to ensure a controlled ride. Shock features multistaged damping to ensure optimal performance under varying conditions. The pre-load adjuster allows easy access for setting proper sag according to rider's weight for optimal comfort. Kit includes one rear shock absorber.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45500427", ,
"upper-fork-slider-coverschrome-45600022", "UPPER FORK SLIDER COVERSCHROME" , "Brilliant chrome accents for the upper fork legs. Perfect for finishing off that chromed front end look. When used with H-D Genuine Motor Accessory Chrome Lower Fork Sliders, you've got a front end that's completely chromed and an appearance that's utterly impressive.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45600022", ,
"upper-fork-slider-coverschrome-45600023", "UPPER FORK SLIDER COVERSCHROME" , "Brilliant chrome accents for the upper fork legs. Perfect for finishing off that chromed front end look. When used with H-D Genuine Motor Accessory Chrome Lower Fork Sliders, you've got a front end that's completely chromed and an appearance that's utterly impressive. The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. These gloss black accessories are the ultimate extension of the Harley-Davidson philosophy. Manufactured from Original Equipment components, these parts provide superior fit and finish.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45600023", ,
"upper-fork-slider-45600031", "UPPER FORK SLIDER" , "The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. These gloss black accessories are the ultimate extension of the Harley-Davidson philosophy. Manufactured from Original Equipment components, these parts provide superior fit and finish. UPPER FORK SLIDER COVERS CHROME Add a true custom look to the front forks on your Touring ride. These one-piece cast and chrome plated upper fork covers complement both traditional and contemporary customizing styles and look great with satin finish, chrome or gloss black fork sliders. Add an edgy look to your front forks. These billet aluminum one-piece covers are finished in rich black and machined to expose the raw aluminum. The resulting contrasting surfaces complement both traditional and contemporary customizing styles, and look great with the Original Equipment satinfinished front end or with accessory chrome or black sliders. For a complete look, pair these covers with available edge cut wheels, controls, grips, mirrors and saddlebag latches.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45600031", ,
"upper-fork-slider-coverschrome-45600032", "UPPER FORK SLIDER COVERSCHROME" , "Brilliant chrome accents for the upper fork legs. Perfect for finishing off that chromed front end look. When used with H-D Genuine Motor Accessory Chrome Lower Fork Sliders, you've got a front end that's completely chromed and an appearance that's utterly impressive. The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. These gloss black accessories are the ultimate extension of the Harley-Davidson philosophy. Manufactured from Original Equipment components, these parts provide superior fit and finish. UPPER FORK SLIDER COVERS CHROME Add a true custom look to the front forks on your Touring ride. These one-piece cast and chrome plated upper fork covers complement both traditional and contemporary customizing styles and look great with satin finish, chrome or gloss black fork sliders.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45600032", ,
"front-end-kitchrome-45800037", "FRONT END KITCHROME" , "LOWER FORK SLIDERS GLOSS BLACK The front forks on a Harley-Davidson motorcycle set the tone for the bike, and can lead the way to a full-bore custom statement. So start customizing by adding chrome where it will have the most noticeable impact on the overall look of the bike: the front end. A perfect addition during the installation of Premium Ride or Profile Low Front suspension components. This package includes components necessary to completely chrome the front forks and includes Chrome Fork Sliders, Chrome Upper Fork Slider Covers, and Classic Chrome Front Axle Nut Covers (kit components vary depending on model).", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45800037", ,
"front-end-kitchrome-45800038", "FRONT END KITCHROME" , "The front forks on a Harley-Davidson motorcycle set the tone for the bike, and can lead the way to a full-bore custom statement. So start customizing by adding chrome where it will have the most noticeable impact on the overall look of the bike: the front end. A perfect addition during the installation of Premium Ride or Profile Low Front suspension components. This package includes components necessary to completely chrome the front forks and includes Chrome Fork Sliders, Chrome Upper Fork Slider Covers, and Classic Chrome Front Axle Nut Covers (kit components vary depending on model). FRONT END KIT CHROME '14-LATER MODELS FRONT END KIT CHROME '08-'13 MODELS Lead the way to the dark side. This complete blacked-out Front End Kit includes all the major components required to convert the Original Equipment satin-finished front end to a dark custom style. A perfect addition during the installation of Premium Ride or Profile Low Front suspension components. This package includes Gloss Black Fork Sliders, Gloss Black Upper Fork Slider Covers, Gloss Black Front Axle Nut Covers, and Gloss Black Outer Fairing Skirt.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45800038", ,
"lower-fork-sliderschrome-45800075", "LOWER FORK SLIDERSCHROME " , "Competitively priced, these chrome-plated Lower Fork Sliders give your bike up-front style. A perfect addition during the installation of Premium Ride Front Suspension components. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components. Form follows function, with polished, triple chrome-plating and a stamped Harley-Davidson logo for product identification. Includes right and left side sliders. LOWER FORK SLIDERS CHROME ('06 DYNA SHOWN) The front forks on a Harley-Davidson motorcycle set the tone for the bike and can lead the way to a full-bore custom statement. So start customizing by adding chrome where it counts. A perfect addition during the installation of Premium Ride Front Suspension components, the kit includes fork sliders, chrome dust caps, axle nut covers and upper fork nut covers. Chrome Front End Package price does not include labor or supplies. Lead the way to the dark side. This complete blacked-out Front End Kit includes all the major components required to convert the Original Equipment satin-finished front end to a dark custom style. A perfect addition during the installation of Premium ride Front suspension components, the kit includes gloss black fork sliders, gloss black fork dust covers and gloss black front axle nut cover kit. FRONT END KIT CHROME (45800076 SHOWN) FRONT END KIT GLOSS BLACK (45800075 SHOWN)", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45800075", ,
"lower-fork-sliderschrome-45800076", "LOWER FORK SLIDERSCHROME " , "Competitively priced, these chrome-plated Lower Fork Sliders give your bike up-front style. A perfect addition during the installation of Premium Ride Front Suspension components. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components. Form follows function, with polished, triple chrome-plating and a stamped Harley-Davidson logo for product identification. Includes right and left side sliders. LOWER FORK SLIDERS CHROME ('06 DYNA SHOWN) The front forks on a Harley-Davidson motorcycle set the tone for the bike and can lead the way to a full-bore custom statement. So start customizing by adding chrome where it counts. A perfect addition during the installation of Premium Ride Front Suspension components, the kit includes fork sliders, chrome dust caps, axle nut covers and upper fork nut covers. Chrome Front End Package price does not include labor or supplies. Lead the way to the dark side. This complete blacked-out Front End Kit includes all the major components required to convert the Original Equipment satin-finished front end to a dark custom style. A perfect addition during the installation of Premium ride Front suspension components, the kit includes gloss black fork sliders, gloss black fork dust covers and gloss black front axle nut cover kit. FRONT END KIT CHROME (45800076 SHOWN)", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "45800076", ,
"-47200240", "" , "Fits '83-'13 Touring (except '98-'09 FLTR) and Trike models. Stock on FLHTCU, FLHTK and FLHTCUTG. Models without Engine Guard will require the installation of Engine Guard P/N 49066-09 or 49050-09, Screw P/N 4924 (2), Washer P/N 2708A (1). Will not fit with Mustache Engine Guards. FLHXXX models also require the installation of Steering Stabilizer Bracket P/N 83865-09. Does not fit with Front Fender Adapter Kit 59013-02A or standard-size Heavy Breather Air Cleaner. Models equipped with Heavy Breather Air Cleaner require separate purchase of Compact Heavy Breather Kit P/N 28716-10A. Optional Locking Glove Box Doors are sold separately. FAIRING LOWER QUICK-RELEASE HARDWARE KIT Beat the summer heat and prepare for around-town cruising by removing the fairing lowers on your Ultra Classic Electra Glide model. This kit includes highly polished stainless steel clamps that are detachable without the need for tools.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "47200240", ,
"gloss-black-nacelle-and-47200278", "GLOSS BLACK NACELLE AND" , "The classic Harley-Davidson motorcycle color is black. It shows your attitude, your feelings and your desire to be different from the rest. Take the blacked-out look to the next level with this special gloss black Headlamp Nacelle. The bold black finish adds to the classic locomotive visual effect and visually stretches the profile of the Road King model. Manufactured from Original Equipment components for superior fit and finish, the complete kit includes nacelle housing, handlebar cover, nacelle spear, and headlamp trim ring. Complement the lean, stripped-down look of your Street Glide model. Manufactured from Original Equipment components, these rich gloss black Turn Signal Mounts replace the factory-installed chrome mounts to complete the blackedout look. The brackets serve as stylized mounting points for the Original Equipment or accessory LED bullet turn signals, and conceal the wiring for a clean, custom appearance. Kit includes left and right mounting bracket. Complete the sinister look of your Road Glide model. Manufactured from Original Equipment components, these rich gloss black Turn Signal Mounts replace the factoryinstalled chrome mounts, and continue the blacked-out look. The brackets serve as stylized mounting points for the Original Equipment or accessory LED bullet turn signals, and are the perfect complement to Gloss Black Fairing Support P/N 47200278, a gloss black engine guard and gloss black front end components. Kit includes right and left hand mounts. TIE-DOWN BRACKETS '95-'13 MODELS Add a sinister touch to your batwing fairing. This classic gloss black skirt replaces the Original Equipment chrome or colormatched trim below the headlamp. The black skirt visually slims the fairing, and is the ideal finishing element on a blacked-out bike. Manufactured from Original Equipment components for superior fit and finish. OUTER FAIRING SKIRT '14-LATER MODELS Add the lean, stripped-down look of the FLHX models to your Electra Glide or Road King motorcycle. Complete kit replaces the Original Equipment passing lamps and flat lens turn signal mounts with streamlined bullet-style turn signals. The chrome-plated brackets serve as stylized mounting points for the turn signals and conceal the wiring for a clean, custom appearance. 69577-06A Chrome with Amber Lens. $159.95 Fits '94-later Road King models. 69492-05 Chrome with Amber Lens. $144.95 Fits '96-'13 FLHT and FLHTC, '05-'13 FLHTCU and FLHTK and '09-'13 FLHTCUTG models. Will not fit vehicles equipped with Non-Vented Fairing Lowers. 67800167 Gloss Black with Smoked Lenses. $139.95 Fits '96-'13 FLHT, FLHTC and FLHX, '05-'13 FLHTCU and FLHTK and '09-'13 FLHTCUTG models. Will not fit vehicles equipped with Non-Vented Fairing Lowers. B. STREET GLIDE FRONT BULLET TURN SIGNAL MOUNT KIT GLOSS BLACK Complement the lean, stripped-down look of your Street Glide model. Manufactured from Original Equipment components, these rich gloss black Turn Signal Mounts replace the factory-installed chrome mounts to complete the blackedout look. The brackets serve as stylized mounting points for the Original Equipment or accessory LED bullet turn signals, and conceal the wiring for a clean, custom appearance. Kit includes left and right mounting bracket. CUSTOM TOURING FRONT BULLET TURN SIGNAL KIT CHROME Complete the sinister look of your Road Glide model. Manufactured from Original Equipment components, these rich gloss black Turn Signal Mounts replace the factoryinstalled chrome mounts, and continue the blacked-out look. The brackets serve as stylized mounting points for the Original Equipment or accessory LED bullet turn signals, and are the perfect complement to Gloss Black Fairing Support P/N 47200278, a gloss black engine guard and gloss black front end components. Kit includes right and left hand mounts.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "47200278", ,
"-49000005", "" , "SOFT LOWERS MUSTACHE ENGINE GUARD* Combine classic shape and modern function for a unique twist on engine protection. The flow of this Engine Guard complements the bike's traditional style while the gracefully curved upper section incorporates highway pegs into the shape. The integrated rubber pads offer a comfortable and slip-resistant cushion for your feet while traveling the open road. One-piece engine guard kit includes all required mounting hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "49000005", ,
"center-stand-49000047", "CENTER STAND " , "ENGINE GUARD* The unique soft curve shape adds style to function. The twopiece Engine Guard is designed to complement the lines of the Harley-Davidson Street motorcycle and the choice of finishes adds the perfect custom touch. Add your choice of Engine Guard Mounted Highway Pegs (sold separately) to change your foot position on a long ride.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "49000047", ,
"-49000077", "" , "ENGINE GUARD KIT GLOSS BLACK MUSTACHE ENGINE GUARD* Combine classic shape and modern function for a unique twist on engine protection. The flow of this engine guard complements the bike's traditional style while the gracefully curved upper section incorporates highway pegs into the shape. The integrated rubber pads offer a comfortable and slip-resistant cushion for your feet while traveling the open road. One-piece engine guard kit includes all required mounting hardware. Fits '06-'17 Dyna models. '14-'17 FXDL, FXDLS (all markets) and '15-later Dyna (India models only) require separate purchase of Horn Relocation Bracket P/N 69000058. Fits with Oil Cooler Kit P/N 26151-07B. '07-'08 FXDSE and '09-'10 FXDFSE requires removal of front chin spoiler and separate purchase of Regulator Caddy P/N 70464-08A. '06-'11 models equipped with evap canister also require separate purchase of Canister Bracket P/N 47207-06. '12-'17 models equipped with evap canister require separate purchase of Canister Relocation Kit P/N 60800005. MUSTACHE ENGINE GUARD CHROME", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "49000077", ,
"-49000105", "" , "PASSENGER FOOTBOARD SUPPORTS BLACK PASSENGER FOOTBOARD SUPPORTS CHROME", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "49000105", ,
"-49000138", "" , "ENGINE GUARD KIT* Protect your bike without sacrificing ground clearance or style. The one-piece Engine Guard is designed to complement the lines of the motorcycle and the available chrome or gloss black finish adds the perfect finishing touch.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "49000138", ,
"-49000140", "" , "MUSTACHE ENGINE GUARD* Combine classic shape and modern function for a unique twist on engine protection. The flow of this engine guard complements the bike's traditional style while the gracefully curved upper section incorporates highway pegs into the shape. The integrated rubber pads offer a comfortable and slip-resistant cushion for your feet while traveling the open road. One-piece engine guard kit includes all required mounting hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "49000140", ,
"extended-length-rider-running-50000008", "EXTENDED LENGTH RIDER RUNNING" , "Stretching your legs and moving your feet during a long ride relieves muscle tension and reduces rider fatigue. At 4.0 longer (1.0 in front, 3.0 in back) and .5 wider than the Original Equipment rider footboards, these ergonomically friendly Running Boards provide plenty of space for riders to reposition their feet for maximum comfort. When used in conjunction with available Extended Brake and Shift Levers, the long legged rider will have even more room to stretch out on long rides. The easy-to-install kit includes left and right footboard pans with vibration-isolated inserts that are styled to complement the Crested Bar & Shield controls collection or most other chrome and rubber collections. REAR SADDLEBAG GUARDS CHROME (49261-00A SHOWN) REAR SADDLEBAG GUARDS CHROME (49360-08 SHOWN) Jiffy Stand Extension kits have been ergonomically designed to simplify the deployment and retraction of the jiffy stand. The extension is shaped to simplify locating the tab with your boot and aid in swinging the jiffy stand into position. The move feels natural and adds confidence when parking your motorcycle in a tight spot. Kit mounts to Original Equipment jiffy stand and includes all required mounting hardware. EXTENDED REACH RIDER FOOTBOARD PANS TRADITIONAL SHAPE Stretching your legs and moving your feet during a long ride relieves muscle tension and reduces rider fatigue. At 4.0 longer (1.0 in front, 3.0 in back) and .5 wider than the Original Equipment rider footboards, these ergonomically friendly running boards provide plenty of space for riders to reposition their feet for maximum comfort. When used in conjunction with available Extended Brake and Shift Levers, the long legged rider will have even more room to stretch out on long rides. The easy-to-install kit includes left and right footboard pans with vibration-isolated inserts that are styled to complement the Crested Bar & Shield controls collection, or most other chrome and rubber collections. Anything but traditional, this complete collection of hand and foot controls refuses to conform to everyday norms. The sweeping curves and perforated rubber define the look, and the rich contrasting finishes set the tone. The machine-cut Defiance Collection features deep grooves milled into the black anodized surface that exposes the shimmering aluminum below. A. DEFIANCE HAND GRIPS MACHINE CUT The comfortable 1.5 diameter grips are easy to install, and incorporate a glueless design that allows you to remove the grips for service without damage. DEFIANCE HAND GRIPS BLACK ANODIZED MACHINE CUT This stylish brake pedal pad features a rich black rubber panel set into the recessed surface, surrounded by deep accent grooves. 50600188 Small. $54.95 Fits '15-later XG models (except XG750A), '14-later XL models with Extended Reach Forward Control Kit P/N 50700030, '93-'17 Dyna models with forward controls, and '84-'17 FX Softail models (except FXSTDSE). 50600255 Small. $54.95 Fits '18-later FXBR and FXBRS models. Also fits '18-later Softail models equipped with Billet Style Rear Brake Lever for Forward Controls P/N 41600218, 41600219 and 41600220. 50600186 Large. $69.95 Fits '12-'16 FLD, '86-'17 FL Softail and '80-later Touring and Trike models. 50600258 Large. $64.95 Fits '18-later FL Softail models equipped with rider footboards. C. DEFIANCE FOOTBOARD KIT MACHINE CUT These extended length sweeping shark-fin footboards are shaped to maintain a long and lean appearance while offering plenty of options for foot repositioning while riding. The aluminum footboards feature an elegant perforated rubber pad recessed into the surface, surrounded by deep grooves and a contemporary H-D logo. Kit includes left and right boards. 50500527 Rider. $429.95 Fits '12-'16 FLD, '00-'17 FL Softail, '00-later Touring (except FLHTCUL and FLHTKL), and '09-'13 Trike models. Installation on '00-'17 Softail FLS, FLSS, FLSTFB, FLSTFBS and FLSTN models requires separate purchase of Jiffy Stand P/N 5008707A. Not for use with Ergo Jiffy Stand P/N 50000091 or Jiffy Stand Extension Kit P/N 50233-00, 50000008 or 50000023. 50500798 Rider. $429.95 Fits '18-later FL Softail models equipped with rider footboards. 50500528 Passenger. $319.95 Fits '06-'17 Dyna, '00-'17 Softail and '86-later Touring models equipped with passenger footboard support. Does not fit Trike Models. Show your complete disregard for the rules. Defined by sweeping curves, this complete assortment of hand and foot controls feature a rich tuxedo black finish that is the perfect complement to your sinister ride. The design incorporates a field of textured black rubber surrounded with deep longitudinal lines, and is finished with a contemporary H-D logo. A. DEFIANCE HAND GRIPS BLACK ANODIZED The comfortable 1.5 diameter grips are easy to install, and incorporate a glueless design that allows you to remove the grips for service without damage. This stylish brake pedal pad features a rich black rubber panel set into the recessed surface, surrounded by deep accent grooves. 50600187 Small. $49.95 Fits '15-later XG models (except XG750A), '14-later XL models with Extended Reach Forward Control Kit P/N 50700030, '93-'17 Dyna models with forward controls, and '84-'17 FX Softail models (except FXSTDSE). 50600256 Small. $49.95 Fits '18-later FXBR and FXBRS models. Also fits '18-later Softail models equipped with Billet Style Rear Brake Lever for Forward Controls P/N 41600218, 41600219 and 41600220. 50600185 Large. $64.95 Fits '12-'16 FLD, '86-'17 FL Softail and '80-later Touring and Trike models. 50600259 Large. $59.95 Fits '18-later FL Softail models equipped with rider footboards. C. DEFIANCE FOOTBOARD KIT BLACK ANODIZED These extended length sweeping shark-fin footboards are shaped to maintain a long and lean appearance while offering plenty of options for foot repositioning while riding. The aluminum footboards feature an elegant perforated rubber pad recessed into the surface, surrounded by deep grooves and a contemporary H-D logo. Kit includes left and right boards. 50500640 Rider. $399.95 Fits '12-'16 FLD, '00-'17 FL Softail, '00-later Touring (except FLHTCUL and FLHTKL), and '09-'13 Trike models. Installation on '05-'17 Softail FLS, FLSS, FLSTFB, FLSTFBS and FLSTN models requires separate purchase of Jiffy Stand P/N 5008707A. Not for use with Ergo Jiffy Stand P/N 50000091 or Jiffy Stand Extension Kit P/N 50233-00, 50000008 or 50000023. 50500799 Rider. $399.95 Fits '18-later FL Softail models equipped with rider footboards. 50500667 Passenger. $299.95 Fits '06-'17 Dyna, '00-'17 Softail and '86-later Touring models equipped with passenger footboard support. Does not fit Trike Models. DEFIANCE COLLECTION - CHROME Dare to be bold. Dressed in luxurious chrome, this complete hand and foot control assortment raises the customization bar. Defined by sweeping curves and accented with deep longitudinal lines and a contemporary H-D logo, the Defiance Collection features rich textured black rubber traction surfaces set in a field of mirror chrome. A. DEFIANCE HAND GRIPS CHROME The comfortable 1.5 diameter grips are easy to install, and incorporate a glueless design that allows you to remove the grips for service without damage. This stylish brake pedal pad features a rich black rubber panel set into the recessed surface, surrounded by deep accent grooves. 50600182 Small. $49.95 Fits '15-later XG models (except XG750A), '14-later XL models with Extended Reach Forward Control Kit P/N 50700030, '93-'17 Dyna models with forward controls, and '84-'17 FX Softail models (except FXSTDSE). 50600248 Small. $49.95 Fits '18-later FXBR and FXBRS models. Also fits '18-later Softail models equipped with Billet Style Rear Brake Lever for Forward Controls P/N 41600218, 41600219 and 41600220. 50600179 Large. $64.95 Fits '12-'16 FLD, '86-'17 FL Softail and '80-later Touring and Trike models. 50600257 Large. $59.95 Fits '18-later FL Softail models equipped with rider footboards. C. DEFIANCE FOOTBOARD KIT CHROME These extended length sweeping shark-fin footboards are shaped to maintain a long and lean appearance while offering plenty of options for foot repositioning while riding. The aluminum footboards feature an elegant perforated rubber pad recessed into the surface, surrounded by deep grooves and a contemporary H-D logo. Kit includes left and right boards. 50500515 Rider. $399.95 Fits '12-'16 FLD, '00-'17 FL Softail, '00-later Touring (except FLHTCUL and FLHTKL), and '09-'13 Trike models. Installation on '00-'17 Softail FLS, FLSS, FLSTFB, FLSTFBS and FLSTN models requires separate purchase of Jiffy Stand P/N 5008707A. Not for use with Ergo Jiffy Stand P/N 50000091 or Jiffy Stand Extension Kit P/N 50233-00, 50000008 or 50000023. 50500797 Rider. $399.95 Fits '18-later FL Softail models equipped with rider footboards. 50500516 Passenger. $299.95 Fits '06-'17 Dyna, '00-'17 Softail and '86-later Touring models equipped with passenger footboard support. Does not fit Trike models.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "50000008", ,
